CVE-2012-0028,CWE-264
CVE-2012-0038,CWE-189
CVE-2012-0044,CWE-189
CVE-2012-0045,"$The em_syscall function in arch/x86/kvm/emulate.c in the KVM implementation in the Linux kernel before 3.2.14 does not properly handle the 0f05 (aka syscall) opcode, which allows guest OS users to cause a denial of service (guest OS crash) via a crafted application, as demonstrated by an NASM file.$"
CVE-2012-0056,CWE-264
CVE-2012-0058,CWE-399
CVE-2012-0207,CWE-399
CVE-2012-0879,CWE-20
CVE-2012-0957,CWE-16
CVE-2012-1090,CWE-264
CVE-2012-1097,"$The regset (aka register set) feature in the Linux kernel before 3.2.10 does not properly handle the absence of .get and .set methods, which allows local users to cause a denial of service (NULL pointer dereference) or possibly have unspecified other impact via a (1) PTRACE_GETREGSET or (2) PTRACE_SETREGSET ptrace call.$"
CVE-2012-1146,"$The mem_cgroup_usage_unregister_event function in mm/memcontrol.c in the Linux kernel before 3.2.10 does not properly handle multiple events that are attached to the same eventfd, which allows local users to cause a denial of service (NULL pointer dereference and system crash) or possibly have unspecified other impact by registering memory threshold events.$"
CVE-2012-1179,CWE-264
CVE-2012-1583,CWE-399
CVE-2012-1601,CWE-399
CVE-2012-2100,CWE-189
CVE-2012-2119,CWE-119
CVE-2012-2121,CWE-264
CVE-2012-2123,CWE-264
CVE-2012-2127,CWE-119
CVE-2012-2133,CWE-399
CVE-2012-2136,CWE-20
CVE-2012-2137,CWE-119
CVE-2012-2313,CWE-264
CVE-2012-2319,CWE-264
CVE-2012-2372,NVD-CWE-noinfo
CVE-2012-2373,CWE-362
CVE-2012-2375,CWE-189
CVE-2012-2383,CWE-189
CVE-2012-2384,CWE-189
CVE-2012-2390,CWE-399
CVE-2012-2669,CWE-20
CVE-2012-2744,CWE-476
CVE-2012-2745,CWE-119
CVE-2012-3364,CWE-119
CVE-2012-3375,"$The epoll_ctl system call in fs/eventpoll.c in the Linux kernel before 3.2.24 does not properly handle ELOOP errors in EPOLL_CTL_ADD operations, which allows local users to cause a denial of service (file-descriptor consumption and system crash) via a crafted application that attempts to create a circular epoll dependency.  NOTE: this vulnerability exists because of an incorrect fix for CVE-2011-1083.$"
CVE-2012-3400,CWE-119
CVE-2012-3412,CWE-189
CVE-2012-3430,CWE-200
CVE-2012-3510,CWE-399
CVE-2012-3511,CWE-362
CVE-2012-3520,CWE-287
CVE-2012-3552,CWE-362
CVE-2012-4398,CWE-20
CVE-2012-4444,NVD-CWE-noinfo
CVE-2012-4461,NVD-CWE-noinfo
CVE-2012-4467,CWE-399
CVE-2012-4508,CWE-362
CVE-2012-4530,CWE-200
CVE-2012-4542,CWE-264
CVE-2012-4565,CWE-189
CVE-2012-5374,CWE-310
CVE-2012-5375,CWE-310
CVE-2012-5517,CWE-476
CVE-2012-5532,NVD-CWE-noinfo
CVE-2012-6536,CWE-200
CVE-2012-6537,CWE-200
CVE-2012-6538,CWE-200
CVE-2012-6539,CWE-200
CVE-2012-6540,CWE-200
CVE-2012-6541,CWE-200
CVE-2012-6542,CWE-200
CVE-2012-6543,CWE-200
CVE-2012-6544,CWE-200
CVE-2012-6545,CWE-200
CVE-2012-6546,CWE-200
CVE-2012-6547,CWE-200
CVE-2012-6548,CWE-200
CVE-2012-6549,CWE-200
CVE-2012-6638,CWE-399
CVE-2012-6647,CWE-20
CVE-2012-6657,CWE-264
CVE-2012-6689,CWE-284
CVE-2012-6701,CWE-190
CVE-2012-6703,CWE-190
CVE-2012-6704,CWE-119
